2024-11-14 12:54:10.725 MSK [10028] СООБЩЕНИЕ:  система БД была выключена: 2024-11-14 12:53:30 MSK
2024-11-14 23:02:42.482 MSK [38440] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-11-14 23:02:42.482 MSK [24360] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-11-14 23:02:42.549 MSK [30780] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-11-14 23:02:42.854 MSK [23704] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-11-14 23:02:42.854 MSK [29284] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-11-14 23:02:42.854 MSK [25740] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-11-14 23:02:42.855 MSK [20600] РЎРћРћР‘Р©Р•РќРР•:  РЅРµ СѓРґР°Р»РѕСЃСЊ РїРѕР»СѓС‡РёС‚СЊ РґР°РЅРЅС‹Рµ РѕС‚ РєР»РёРµРЅС‚Р°: An existing connection was forcibly closed by the remote host.
	
2024-11-15 09:03:00.433 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-15 09:03:00.741 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 4 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.301 сек., синхр.=0.003 сек., всего=0.309 сек.; синхронизировано_файлов=4, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=7 kB, ожидалось=7 kB; lsn=0/2062E08, lsn redo=0/2062DD0
2024-11-15 11:08:00.830 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-15 11:08:01.482 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 7 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.643 сек., синхр.=0.005 сек., всего=0.653 сек.; синхронизировано_файлов=7, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=23 kB, ожидалось=23 kB; lsn=0/2068C40, lsn redo=0/2068C08
2024-11-15 11:23:00.510 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-15 11:23:00.946 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 5 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.429 сек., синхр.=0.004 сек., всего=0.437 сек.; синхронизировано_файлов=5, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=7 kB, ожидалось=21 kB; lsn=0/206A9B8, lsn redo=0/206A980
2024-11-15 11:27:09.193 MSK [11396] ВАЖНО:  пользователь "postgres" не прошёл проверку подлинности (по паролю)
2024-11-15 11:27:09.193 MSK [11396] ПОДРОБНОСТИ:  Подключение соответствует строке 117 в "C:/Program Files/PostgreSQL/16/data/pg_hba.conf": "host    all             all             ::1/128                 scram-sha-256"
2024-11-15 11:27:09.228 MSK [19700] ВАЖНО:  пользователь "postgres" не прошёл проверку подлинности (по паролю)
2024-11-15 11:27:09.228 MSK [19700] ПОДРОБНОСТИ:  Подключение соответствует строке 117 в "C:/Program Files/PostgreSQL/16/data/pg_hba.conf": "host    all             all             ::1/128                 scram-sha-256"
2024-11-15 11:28:00.960 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-15 11:28:01.072 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 2 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.106 сек., синхр.=0.002 сек., всего=0.113 сек.; синхронизировано_файлов=2, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=6 kB, ожидалось=20 kB; lsn=0/206C300, lsn redo=0/206C2C8
2024-11-15 11:38:00.088 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-15 11:38:00.856 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 8 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.760 сек., синхр.=0.004 сек., всего=0.769 сек.; синхронизировано_файлов=6, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=19 kB, ожидалось=20 kB; lsn=0/20712F8, lsn redo=0/20712C0
2024-11-15 11:48:00.872 MSK [10000] СООБЩЕНИЕ:  начата контрольная точка: time
2024-11-15 11:48:01.306 MSK [10000] СООБЩЕНИЕ:  контрольная точка завершена: записано буферов: 5 (0.0%); добавлено файлов WAL 0, удалено: 0, переработано: 0; запись=0.425 сек., синхр.=0.004 сек., всего=0.434 сек.; синхронизировано_файлов=5, самая_долгая_синхр.=0.001 сек., средняя=0.001 сек.; расстояние=1 kB, ожидалось=18 kB; lsn=0/2071878, lsn redo=0/2071840
